sku		primary		consumer_unit_ean
303142		0		1075556653864521
303142		0		1076022759925743
303142		0		1077045483508173
303142		0		1077041880716876
303142		0		1077049543575396
303142		0		1077049543575297
303142		0		1077049543575884
303142		0		1077047343676626
303142		0		1077047343564374
303142		0		1077047343564701
303142		0		1077047343568518
303142		0		1077047343523678
303142		0		1077047655063176
303142		0		1077334881095607
303142		0		1077045356356504
303142		0		1077044265365867
303142		0		1077764238376651
303142		0		1077751477875687
303142		0		1077758232565647
303142		0		1077351794325584
303142		0		1077351774356713
303142		0		1077351774356706
303142		0		1075556653864576
303142		0		1077047655134685
390125		0		1077766758535686
390125		0		1077042524576801
390125		0		1072334675507434
390125		0		1073334648579078
390125		0		1077746817722080
390125		0		1077756021505614
390125		0		1077766758536683
390125		0		1077766758537680
390125		0		1077760174556973
390125		0		1077760174556959
390125		0		1077760174556126
390125		0		1077760174556140
390125		0		1077760186106685
390125		0		1077760186106692
390125		0		1077044265570759
390125		0		1077044265570872
390125		0		1077756021505690
399477		-1		1077042667335709
399477		0		1078835672587176
390125		0		1077044265592492
399597		0		1072437182846482
399597		0		1072414481570010
399597		0		1075425147576083
399597		0		1075425155875871
399597		0		1075428653979690
399597		0		1077044736574224
399597		-1		1077044736595755
399477		0		1077042907138558
390125		0		1077041416476182
390125		0		1077041880717729
390125		0		1077041880717736
390125		0		1077041880717927
390125		0		1077041880717293
390125		0		1077041917177441
390125		0		1077041045467049
390125		0		1077041045468046
390125		0		1077041045464819
390125		0		1077041045464826
390125		0		1077041045464864
390125		0		1077044265570896
390125		0		1077041416476984
390125		0		1077041880717705
390125		0		1077041416476199
390125		0		1077041416476106
390125		0		1077041416476113
390125		0		1077041416477981
390125		0		1077041416478063
390125		0		1077041416478285
390125		0		1077041416478384
390125		0		1077041416478469
390125		0		1077041416470852
390125		0		1077041547575242
390125		0		1077042172325837
390125		0		1077041313573991
303868		0		1077758690577688
399477		0		1077047343564831
390125		0		1077045456678735
390125		0		1077045546579690
303868		0		1074734810575942
303868		0		1074936773121710
390125		0		1077045580696773
390125		0		1077047655670688
390125		0		1077047655688683
390125		0		1077047044485947
390125		0		1077047044485077
390125		0		1077048172562456
303868		-1		1077041037516090
303868		0		1077734688508100
303868		0		1077041037515758
390125		0		1077048172563385
303868		0		1077047434690609
303868		0		1077049018568670
303868		0		1077049018569677
303868		0		1077049018569684
303868		0		1077049018130846
303868		0		1077049018285768
303868		0		1077041037515659
390125		0		1077048172563354
390125		0		1077048172377777
390125		0		1077044265570810
303868		0		1075434646475889
399497		0		1079334668537205
390125		0		1077766758537611
390169		-1		1077760196385711
399497		0		1077047655210723
399497		0		1073334648509730
398672		0		1079334641770860
399497		0		1075332356576684
399497		0		1075495643575644
399497		0		1075495643575187
399497		0		1075495745335672
399497		0		1075495749095671
399497		0		1075498642607705
399477		0		1077041880717224
399497		0		1077047343564824
399477		0		1077046730848493
399477		0		1073334648508368
399477		0		1074734810577458
399477		0		1074034923182021
399477		0		1075495643575781
399477		0		1075495643575750
399477		0		1075495643575088
399477		0		1075495643575095
399477		0		1075495643575002
399497		0		1076408641027687
399477		0		1076735786975581
397216		0		1077232643090702
397216		0		1077006823472684
397216		0		1077041815418899
397216		0		1077041869765376
397216		0		1077047434980687
397216		0		1077045546588609
397216		-1		1072764600211189
397216		0		1072764601750144
399477		0		1077046157525779
399477		0		1077047655275821
399597		0		1072836031549015
399477		0		1076645682512332
399497		-1		1077048519595758
399497		0		1077042667335839
399477		0		1073334648508344
399477		0		1079334664537056
399477		0		1077048519595710
390143		0		1077045580508434
390143		0		1077045580696698
390143		0		1077045580508625
390143		0		1077045580508632
303869		0		1077049018130716
303869		0		1077049018130907
303869		0		1077041396265646
303869		0		1077041396265653
390143		0		1077044265571619
303869		0		1077041396265301
390143		0		1077044265570957
303869		0		1077041396260658
390169		0		1077748874289841
390169		0		1074535865775727
303869		0		1077042940786600
390169		0		1079334641575840
303869		0		1077042907135311
390143		0		1073334648503165
390169		0		1077756021565786
390143		0		1077766758578621
390143		0		1077734676571383
390143		0		1077734686509642
390143		0		1077748874507082
390143		0		1077748874032485
390143		0		1077748874032461
390143		0		1077748874289803
390169		0		1077766758506624
390143		0		1077045546575685
390169		0		1077766758505627
390143		0		1077045580720683
399628		0		1077049458645634
390143		0		1077760178847350
390143		0		1077760186106821
390169		0		1077766758599626
390143		0		1077760186102182
390143		0		1077044265570995
390143		0		1077044265570919
390143		0		1077044265570933
390143		0		1077766758577624
303869		0		1077042907160535
390143		0		1077041416477752
390143		0		1077041416478797
390143		0		1077041416478292
390143		0		1077041416479763
390143		0		1077041416479176
390143		0		1077042172327640
390143		0		1077041416477677
390143		0		1077041416476441
390143		0		1077047655606687
399597		0		1072437185776618
399628		0		1077048899576682
399628		0		1077044788171136
399628		0		1077044788175189
399628		0		1074725431575671
390143		0		1077041416477639
390143		0		1077760186106838
390143		0		1077048172562050
390143		0		1077048172277688
303869		0		1077042907163796
390143		0		1077041880717798
390143		0		1077041880717750
390143		0		1077041917585093
390143		0		1077041045467384
390143		0		1077041132695720
303869		0		1076138283895688
303869		0		1076064516385681
303869		0		1079367924797853
303868		0		1077042907167770
390169		0		1077760186106425
390143		0		1077044265570971
303868		0		1077042907135335
303869		0		1077049018525604
303869		0		1077049018525673
303869		0		1077047434690692
303869		0		1077761653198820
303869		0		1077761642180614
303869		0		1077734741174631
303869		0		1076138291345670
303869		0		1076138284895625
390143		0		1079334664536691
390169		0		1077760186106258
390169		0		1077760178847060
803846		-1		1077042044585611
803845		-1		1077042044585680
803832		-1		1077045786776644
803832		0		1077045786776781
803835		0		1077040233580669
803835		-1		1077040233545682
803855		0		1077041594560772
803855		0		1079334641285043
803802		0		1077042867665620
803855		-1		1077042409736634
803855		0		1074354620575613
803875		-1		1077045759595654
803909		0		1073334648500294
803909		-1		1076944273463177
803909		0		1077044788979732
803909		0		1077044788043679
803909		0		1077048386070419
803909		0		1077049558575473
803900		-1		1077041265140623
803903		-1		1077040088576923
803904		-1		1077040088576909
803904		0		1077040088576480
803905		-1		1077045119083784
803863		-1		1077040659576796
803987		-1		1077045759595876
803863		0		1077040659575683
803877		-1		1077045119090294
803871		-1		1077045759585891
803873		-1		1077045759595739
803874		-1		1077045759595647
803802		-1		1077041265141385
803741		-1		1077045119099068
803757		-1		1077048899575111
803757		0		1077048899576965
803750		-1		1077048899575760
803752		-1		1077045119010001
803750		0		1077048899576088
803802		0		1077041265140654
803753		-1		1077045119010018
803056		-1		1077045119036162
803067		-1		1077045119036278
803068		-1		1077045119036285
803069		-1		1077045119036292
803060		-1		1077045119036209
803061		-1		1077045119036216
803062		-1		1077045119036223
803063		-1		1077045119036247
803064		-1		1077045119036254
803065		-1		1077045119036261
803077		-1		1077045786709260
803053		-1		1077045119002044
803070		0		1074734742879439
803070		0		1077764238586777
803070		0		1077044788045406
803070		0		1077047655238178
803070		0		1077049558575787
803072		0		1077040088577685
803072		-1		1077040088577623
803074		-1		1077042144365342
803075		-1		1077042144365335
803045		-1		1077042268403722
803033		-1		1077044736581475
803034		-1		1077044736581437
803047		-1		1077044736581499
803048		-1		1077042144367834
803049		-1		1077042144367865
803040		-1		1077045759597849
803041		-1		1077041265140647
803055		-1		1077045119036155
803044		-1		1077042268403715
803046		-1		1077042268403739
803057		-1		1077042268403746
803059		0		1077042018567575
803059		0		1077042018777899
803059		0		1077042018777820
803059		0		1077042018777837
803059		-1		1077042018175688
803050		-1		1077045119036124
803051		-1		1077045119002280
803052		-1		1077045119036131
803042		-1		1077041265140630
803104		0		1077040088077543
803076		-1		1077040659576727
803101		-1		1077042907235035
803191		-1		1079334641285389
803180		-1		1077045119038777
803181		-1		1077045119038784
803182		-1		1077045119038708
803183		-1		1077045119038715
803184		-1		1077045119038791
803198		-1		1077042172862967
803199		-1		1077042172862073
803104		-1		1077040088077024
803190		0		1077042172862004
803102		-1		1077040088078984
803192		0		1079334641285380
803108		-1		1077044736597704
803100		-1		1077042907203720
803190		-1		1077042172862080
803954		-1		1077045759596491
803949		-1		1077042172865302
803959		-1		1077045119083777
803936		0		1077041265141361
803955		-1		1077045759596408
803956		-1		1077045759596415
803966		-1		1077045119022103
803979		-1		1077045119022127
803948		-1		1077042172865388
803937		-1		1077040088077048
803936		0		1077040088077932
803936		0		1077040088077192
803936		-1		1077041265145079
803975		-1		1077042018174063
803028		-1		1077042268403777
803973		-1		1077042018174025
803017		-1		1077042018175978
803018		-1		1077042018175855
803015		-1		1077042268403647
803005		-1		1077042018567056
803027		-1		1077042268403661
803004		-1		1077042018175893
803029		-1		1077042268403784
803020		-1		1077042268403791
803021		-1		1077042268403708
803025		-1		1077041265147820
803026		-1		1077041265147868
803016		-1		1077042268403654
803976		-1		1077042018174179
803082		-1		1077042268403678
803083		-1		1077042268403685
803084		-1		1077042268403692
803085		-1		1077045759586966
803005		0		1077042018175992
803974		-1		1077042018174049
803095		-1		1077042268403609
803096		-1		1077042268403616
803007		-1		1077042268403623
803003		-1		1077042018175831
803550		0		1077044736589501
803550		-1		1077044736583394
803550		0		1077046379586640
803534		-1		1071589101575675
803419		-1		1077045119002822
803429		-1		1077045119002129
803420		-1		1077045119002112
803423		-1		1077045119002174
803408		-1		1077045119002723
803401		-1		1077045119002747
803469		-1		1077045119002006
803474		0		1077040088075273
803474		0		1077040088076539
803433		-1		1077045119002273
803436		-1		1077045119002204
803449		-1		1077045119002235
803451		-1		1077045119002983
803652		0		1077042907235172
803652		-1		1077042907235189
803652		0		1077189930575285
803652		0		1077040283575035
803651		0		1077189930570297
803665		-1		1077045119013514
803677		-1		1079334641285865
803659		0		1077042907235196
803652		0		1077042907235066
803659		0		1077040283575998
803659		0		1077042907235103
803659		0		1077042907235110
803659		-1		1077042907235127
803651		0		1077042907235134
803651		0		1077042907235141
803651		-1		1077042907235158
803651		0		1077186620571879
803651		0		1077189930575292
803709		0		1077044736572770
803709		0		1079334664536004
803709		-1		1072048279558418
803709		0		1077750966926824
803709		0		1077750364716652
803709		0		1077751789785698
803709		0		1077751789925605
803709		0		1077775877010288
803709		0		1077044788170900
803709		0		1077048899575074
803709		0		1077048899575128
803709		0		1077048279558413
803709		0		1077048386573194
803709		0		1077048386079986
803709		0		1077049458645610
803709		0		1077041037305168
803709		0		1077044788064520
803794		-1		1077045247174323
803605		-1		1072764601871948
803605		0		1072034017186272
803605		0		1077048172563057
803605		0		1077041880716623
803617		-1		1077045119013088
803605		0		1077041547575280
803622		0		1077047662687273
803622		0		1077047662687181
803622		0		1077046487609675
803622		-1		1077046487606698
803622		0		1077044788137378
389747		0		1077045580696889
389947		-1		1077045456686082
389947		0		1077047434947680
389947		0		1077047434951687
389947		0		1077041869765772
389947		0		1077041869765796
380227		-1		1077045456683388
380227		0		1077045456683333
380227		0		1077041869765277
389407		0		1077045456674676
389407		0		1077046326529058
389407		0		1077047655215179
389407		0		1077047769775897
389407		0		1077047769775231
389407		0		1077048519575613
389407		0		1077048519575705
389407		0		1077048519578669
389407		-1		1077048519578775
389407		0		1077040766505696
389407		0		1079334641575549
389407		0		1077041594534926
389637		0		1077745369807597
389637		0		1077044892906662
389637		-1		1077044892933668
389637		0		1077045247305673
389637		0		1077045369575671
389637		0		1077045369519286
389637		0		1077045369755660
389637		0		1077045369801572
389637		0		1077045369173624
389637		0		1077045456674799
389407		0		1077040766550733
389407		0		1077044788052176
388847		0		1077045456671613
388847		0		1077047655743603
388847		0		1077047678576639
388847		0		1077047434577696
388847		0		1077041880717804
388847		0		1077041880717972
388847		0		1077041917675077
