	own_sku	ean_list	content	content_unit	description	temperature_zone	shelf_life	volume_mm3	brutto_weight	brutto_weight_unit
1910	PKKMA	{1077044265643637, 1077044265643620, 1077044265085901}	1077044265643637	0023 Thee	EARL GREY 20 X 1 POT	ambient	0	452250.0	107.0	GR
1911	A44X7	{1077044265637353, 1077044265637346}	1077044265637353	0351 Melkdranken houdbaar	HALFVOLLE MELK MINI	ambient	0	1440000.0	1299.0	ML
1912	qVVM4	{1077041841571858, 1079334628647357}	1077041841571858	0085 Chocolade- & pasta's	DUO PENOTTI CARAMEL	ambient	0	675000.0	579	GR
1913	kyyEa	{1072597821687897, 1072597822204642}	1072597822204642	0201 Wijnen wit	CHARDONNAY VIN DE FRANCE	ambient	0	1952000.0	1319	ML
1914	PKK8A	{1072597821687880, 1072597822204635}	1072597822204635	0200 Wijnen rood	MERLOT VIN DE PAYS DOC	ambient	0	1952000.0	1320	ML
1915	rnn2a	{1077044265628764, 1077044265628870}	1077044265628870	0191 Vruchtensappen groot	CRANBERRY DRINK ZWART BES	ambient	0	1806250.0	1103	ML
1916	Djzve	{1077045641578420, 1077045641478423}	1077045641478423	0020 Filter koffie	KOFFIE SNELFILTER GEMALEN	ambient	0	1137500.0	516.0	GR
1917	G1zEV	{1077045641573913, 1077045641473916}	1077045641473916	0023 Thee	ENGELSE MELANGE 50 ST	ambient	0	1173250.0	248.0	GR
1918	3gEDM	{1077045741558513, 1073370443846083, 1073370443746086}	1073370443846083	0164 Snoep verpakt	ENERGY CLASSIC	ambient	0	152000.0	149	ST
1919	70ZBO	{1077334141502562, 1077334141500612, 1074747189586853, 1077334141515180, 1077334141597261, 1077334141500728, 1077334141500605, 1077334141500766}	1077334141502562	0164 Snoep verpakt	TIC TAC MINT	ambient	0	140625.0	96	GR
1920	70ZBO	{1077334141502562, 1077334141500612, 1074747189586853, 1077334141515180, 1077334141597261, 1077334141500728, 1077334141500605, 1077334141500766}	1077334141515180	0164 Snoep verpakt	TIC TAC MINT	ambient	0	140625.0	96	GR
1921	3gZdM	{1077045392455605, 1077045392675607}	1077045392455605	0244 Reinigings- & poetsmid.	SPIRITUS	ambient	0	1734000.0	892	ML
1922	w8MYO	{1077042755249864, 1077046741493194, 1077046741017284, 1077048741525837}	1077046741493194	0092 Oosterse specialiteiten	BOEMBOE SAJOER BOONTJES	ambient	0	300000.0	107	GR
1923	5QkRx	{1077048741525882, 1077042755486467, 1077042755248300}	1077042755486467	0092 Oosterse specialiteiten	BOEMBOE AJAM SMOOR	ambient	0	300000.0	107	GR
1924	3g3WG	{1074334720919692, 1074334720919685}	1074334720919692	0162 Candybars	ROLO	ambient	0	481250.0	273.0	GR
1925	G1b2X	{1077040841634488, 1077040841634266}	1077040841634266	0351 Melkdranken houdbaar	LL HALFVOLLE MELK	ambient	0	1729000.0	1605	ML
1926	Dj3nd	{1079334628603704, 1077047441685834}	1077047441685834	0164 Snoep verpakt	STOPHOEST	ambient	0	308750.0	178	ST
1927	70nmO	{1077047441678355, 1079334628603797}	1077047441678355	0163 Drop verpakt	TOP DROP	ambient	0	279000.0	200	ST
1928	YKXG3	{1072379781670177, 1076956941503931, 1076956841825119}	1076956841825119	0167 Repen en tabletten	TABLET ALPENMELK	ambient	0	142500.0	102.0	GR
1929	YKXG3	{1072379781670177, 1076956941503931, 1076956841825119}	1076956941503931	0167 Repen en tabletten	TABLET ALPENMELK	ambient	0	142500.0	102.0	GR
1930	3gArB	{1076948141585688, 1076956841601317}	1076956841601317	0167 Repen en tabletten	REEP GEEL	ambient	0	189000.0	107.0	GR
1931	BegY8	{1077044265633850, 1077044265633843, 1077044265855986}	1077044265633850	0101 Vleesconserven & ragouts	LUNCHEON MEAT	ambient	0	535500.0	368.0	GR
1932	w8y00	{1077044078578553, 1077044078579291, 1077044078594829}	1077044078594829	0010 Suikerprodukten	POEDERSUIKER BUS	ambient	0	702000.0	287	GR
1933	a8w1Z	{1077044078579765, 1077044078504446}	1077044078504446	0010 Suikerprodukten	GELEISUIKER SPECIAAL	ambient	0	495000.0	513	GR
1934	a8w1Z	{1077044078579765, 1077044078504446}	1079334641575675	0010 Suikerprodukten	GELEISUIKER SPECIAAL	ambient	0	495000.0	513	GR
1935	9jxj5	{1077044280575258, 1077044280115638}	1077044280115638	0073 Roggebrood	ROGGEBROOD FRIES	ambient	0	536250.0	537.0	GR
1936	9jxj5	{1077044280575258, 1077044280115638}	1079334641575675	0073 Roggebrood	ROGGEBROOD FRIES	ambient	0	536250.0	537.0	GR
1937	DjOo2	{1077044441435216, 1077044441451605}	1077044441451605	0164 Snoep verpakt	MELLER	ambient	0	168000.0	128.0	GR
1938	YKwyb	{1077046741198785, 1077048741702689, 1077056341370771, 1077056341342457, 1077046741436443, 1077056341936588}	1077046741436443	0092 Oosterse specialiteiten	BABI PANGANGSAUS	ambient	0	60500.0	46	GR
1939	YKwyb	{1077046741198785, 1077048741702689, 1077056341370771, 1077056341342457, 1077046741436443, 1077056341936588}	1077056341342457	0092 Oosterse specialiteiten	BABI PANGANGSAUS	ambient	0	60500.0	46	GR
1940	a8w5n	{1077044441459137, 1077044441439962}	1077044441459137	0164 Snoep verpakt	TOFFEE DROP	ambient	0	1035000.0	267.0	GR
1941	drzER	{1077044441459144, 1077044441439085}	1077044441459144	0164 Snoep verpakt	TOFFEE ADVOCAAT	ambient	0	1035000.0	254.0	GR
1942	3gBkd	{1077044441459120, 1077044441431102}	1077044441459120	0164 Snoep verpakt	TOFFEE FRUIT	ambient	0	1035000.0	267.0	GR
1943	qVvk7	{1077046107953072, 1077045841774172, 1077045841243517, 1077046107554774}	1077045841243517	0092 Oosterse specialiteiten	WOKNOEDELS	ambient	0	1270500.0	261	GR
1944	pmyYV	{1084744682669172, 1074744682669175}	1084744682669172	0143 Baby- EN kindervoeding	BISCUITS  EERSTE STAP	ambient	0	1210000.0	209.0	GR
1945	1vo9Q	{1076947673293504, 1076947675056596, 1077044062573205, 1077044062573212, 1076947675056589}	1076947675056596	0233 Kat droog	SENIOR SENSATIONS	ambient	0	2983500.0	1082	GR
1946	6vZrQ	{1078335913466616, 1078335913510456}	1078335913466616	0150 Biskwie	KNUSPI WAFELTJES 10ST	ambient	0	1111500.0	265	GR
1947	70RvO	{1076947675067882, 1076947675067875, 1077049641588823}	1076947675067882	0021 Oploskoffie & koffiestr.	FAMILY CAPPUCCINO	ambient	0	1575000.0	261.0	GR
1948	w8yQZ	{1077048341799683, 1077048341799676}	1077048341799683	0050 Droge kooksoep	LIMBURGSE  ASPERGESOEP	ambient	0	500000.0	145	GR
1949	OrZKY	{1077044265637957, 1077044265637940, 1077044265572845, 1077044265572838}	1077044265572845	0043 Natte sauzen warm	PASTASAUS PICCANTE	ambient	0	960000.0	776	GR
1950	OrZKY	{1077044265637957, 1077044265637940, 1077044265572845, 1077044265572838}	1077044265637957	0043 Natte sauzen warm	PASTASAUS PICCANTE	ambient	0	960000.0	776	GR
1951	jYeWo	{1077048341774673, 1077048341774697}	1077048341774697	0050 Droge kooksoep	CHINESE GROENTESOEP	ambient	0	500000.0	101	GR
1952	G1P1X	{1077048341714686, 1077048341714679}	1077048341714686	0047 Droge maaltijdmixen	MIX SPAGHETTISAUS	ambient	0	500000.0	88	GR
1953	nQBEo	{1077044265010392, 1077044265011955}	1077044265010392	0113 Appelmoes	APPELABRIKOZEN COMPOTE 1/3	ambient	0	758625.0	523.0	GR
1954	w8dm2	{1077046107001216, 1077046107682972, 1077056341739325, 1077048741521839}	1077046107001216	0092 Oosterse specialiteiten	MIX VOOR TJAPTJOY	ambient	0	569250.0	75	GR
1955	5QYWA	{1077044007784819, 1077044007784796}	1077044007784819	0030 Bloem, bakmeel, bakmix	MIX VOOR BROWNIES	ambient	0	1498500.0	420.0	GR
1956	3gbea	{1077048741622680, 1077056341984664, 1077048741998686, 1077046741689979, 1077046741849502}	1077046741689979	0092 Oosterse specialiteiten	KROEPOEK PLAK	ambient	0	1924000.0	82	GR
1957	3gbea	{1077048741622680, 1077056341984664, 1077048741998686, 1077046741689979, 1077046741849502}	1077048741622680	0092 Oosterse specialiteiten	KROEPOEK PLAK	ambient	0	1924000.0	82	GR
1958	6ve7x	{1073386341343104, 1073386341716786, 1073386341349199}	1073386341343104	0025 Cacaopoeder & instant	CACAO POWDER	ambient	0	662625.0	278	GR
1959	6ve7x	{1073386341343104, 1073386341716786, 1073386341349199}	1073386341349199	0025 Cacaopoeder & instant	CACAO POWDER	ambient	0	662625.0	278	GR
1960	2vOgw	{1078336031775802, 1079334631637475}	1078336031775802	0194 Frisdranken klein	SUGAR FREE	ambient	0	337500.0	266	ML
1961	2vOgw	{1078336031775802, 1079334631637475}	1079334641575675	0194 Frisdranken klein	SUGAR FREE	ambient	0	337500.0	266	ML
1962	qVZ14	{1077048341573641, 1077048341588881, 1077048341574662}	1077048341574662	0035 Deegwaren	MACARONI VLUGKOKEND	ambient	0	1781250.0	1047	GR
1963	qVZ14	{1077048341573641, 1077048341588881, 1077048341574662}	1077048341588881	0035 Deegwaren	MACARONI VLUGKOKEND	ambient	0	1781250.0	1047	GR
1964	2vOxX	{1077048341573689, 1077048341573627, 1077048341588737}	1077048341573627	0035 Deegwaren	MACARONI NATUREL	ambient	0	1734375.0	1031	GR
1965	2vOxX	{1077048341573689, 1077048341573627, 1077048341588737}	1077048341588737	0035 Deegwaren	MACARONI NATUREL	ambient	0	1734375.0	1031	GR
1966	QK6A3	{1074745222589106, 1094745222589117, 1074745222589687}	1074745222589687	0293 Bieren overig	BIER FLES	ambient	0	5544000.0	3801	ML
1967	QK6A3	{1074745222589106, 1094745222589117, 1074745222589687}	1094745222589117	0293 Bieren overig	BIER FLES	ambient	0	5544000.0	3801	ML
1968	Z3xmB	{1084384515077097, 1074344806575476, 1074344806578286}	1074344806578286	0071 Broodvervangers	CRACKERBREAD	ambient	0	2310000.0	254	GR
1969	Z3xmB	{1084384515077097, 1074344806575476, 1074344806578286}	1084384515077097	0071 Broodvervangers	CRACKERBREAD	ambient	0	2310000.0	254	GR
1970	DjM4D	{1074744697653176, 1074744697253178}	1074744697253178	0043 Natte sauzen warm	AARDAPPEL ANDERS TUINKR KNOFL	ambient	0	612500.0	601	ML
1971	Z3xXr	{1072317221062137, 1072317221062885}	1072317221062137	0110 Groenten in blik	CRISPY MAIS 1/4	ambient	0	367500.0	200.0	GR
1972	jYe33	{1074744697653060, 1074744697253062}	1074744697253062	0043 Natte sauzen warm	AARDAPPEL ANDERS HAM KAAS	ambient	0	731250.0	579	ML
1973	gKbr0	{1077044265081552, 1077044265630729, 1077044265630736}	1077044265630736	0102 Rookworst	RUNDER ROOKWORST	ambient	0	630000.0	272.0	GR
1974	ky6Ok	{1077044265081538, 1077044265630620, 1077044265630637}	1077044265630637	0102 Rookworst	MAGERE ROOKWORST	ambient	0	630000.0	288.0	GR
1975	46WVo	{1077044265071546, 1077044265071539}	1077044265071546	0042 Tafelzuren	ZILVERUITJES ZZ 1/3	ambient	0	539000.0	554.0	ML
1976	46WVo	{1077044265071546, 1077044265071539}	1079334641575675	0042 Tafelzuren	ZILVERUITJES ZZ 1/3	ambient	0	539000.0	554.0	ML
1977	2vOVn	{1077041841570080, 1077041841468578, 1079334628647296}	1077041841468578	0085 Chocolade- & pasta's	PASTACHOCO MELK/CACAO	ambient	0	1000000.0	374	GR
1978	2vOVn	{1077041841570080, 1077041841468578, 1079334628647296}	1077041841570080	0085 Chocolade- & pasta's	PASTACHOCO MELK/CACAO	ambient	0	1000000.0	374	GR
1979	3gbyX	{1077048341590273, 1077048341590167}	1077048341590167	0047 Droge maaltijdmixen	MIX ROOM.TAGLIAT	ambient	0	500000.0	98	GR
1980	rnRKZ	{1074773641687493, 1074773641687486}	1074773641687493	0194 Frisdranken klein	BLUE BERRY PET	ambient	0	971750.0	545.0	ML
1981	qVZZ1	{1077048341587556, 1077048341587532}	1077048341587556	0047 Droge maaltijdmixen	MIX BOERENOMELET	ambient	0	500000.0	76	GR
1982	PKePD	{1077045541579640, 1077045541579657}	1077045541579657	0195 Vruchtensappen klein	APPEL	ambient	0	1440000.0	1299.0	ML
1983	rnRzG	{1077045541579633, 1077045541579626, 1077045541579183}	1077045541579633	0195 Vruchtensappen klein	SINAASAPPEL	ambient	0	1440000.0	1294.0	ML
1984	BeamK	{1077045541579992, 1077045541579985}	1077045541579992	0195 Vruchtensappen klein	FRUIT MINI	ambient	0	1440000.0	1297.0	ML
1985	BeamK	{1077045541579992, 1077045541579985}	1079334641575675	0195 Vruchtensappen klein	FRUIT MINI	ambient	0	1440000.0	1297.0	ML
1986	mw7z5	{1077045541575581, 1077045541575574, 1079105731575574}	1077045541575581	0195 Vruchtensappen klein	FRAMBOOS MINI	ambient	0	1440000.0	1293.0	ML
1987	mw7z5	{1077045541575581, 1077045541575574, 1079105731575574}	1079334641575675	0195 Vruchtensappen klein	FRAMBOOS MINI	ambient	0	1440000.0	1293.0	ML
1988	pmXzK	{1077043541592096, 1077335861601665, 1072399431689434, 1077335861601771}	1077043541592096	0230 Hond nat	PAL LAM, GROENTE PASTA	ambient	0	618750.0	470	GR
1989	pmXzK	{1077043541592096, 1077335861601665, 1072399431689434, 1077335861601771}	1077335861601771	0230 Hond nat	PAL LAM, GROENTE PASTA	ambient	0	618750.0	470	GR
1990	PKeGR	{1072400321573921, 1072400321573938}	1072400321573938	0202 Wijnen rose	CABERNET ROS╔	ambient	0	1952000.0	1150	ML
1991	706O3	{1079370855206349, 1077044143885845}	1077044143885845	0150 Biskwie	CHOCOLATE COOKIES	ambient	0	1140000.0	220.0	GR
1992	706O3	{1079370855206349, 1077044143885845}	1079334641575675	0150 Biskwie	CHOCOLATE COOKIES	ambient	0	1140000.0	220.0	GR
1993	Mnb88	{1077336018615696, 1077336018540073}	1077336018615696	0200 Wijnen rood	CHIANTI DOCG	ambient	0	1687500.0	1144.0	ML
1994	86ojo	{1077040037575601, 1077040037575687}	1077040037575601	0025 Cacaopoeder & instant	INSTANT CHOCO DRINK	ambient	0	1620000.0	439	GR
1995	Ee9oX	{1077046841527188, 1077046841527126}	1077046841527126	0090-Kruiden & specerijen	KM SJ GEHAKT	ambient	0	633750.0	273	GR
1996	Ee9oX	{1077046841527188, 1077046841527126}	1077046841527188	0090-Kruiden & specerijen	KM SJ GEHAKT	ambient	0	633750.0	273	GR
1997	rnR1q	{1079334628797229, 1077056841426701}	1077056841426701	0192 Mineraalwater	MINERAALWATER KZH	ambient	0	2754000.0	1549	ML
1998	6vern	{1074746895209100, 1074746895145101}	1074746895145101	0160 Chocolade en bonbons	BELGISCHE PRALINES	ambient	0	1233375.0	302.0	GR
1999	bRrZ4	{1077044265612985, 1077044265612978, 1077044265565724}	1077044265612985	0170 Chips & sticks	BUNNIES	ambient	0	2808000.0	81	GR
2000	bRyP7	{1077044265651632, 1077044265651625, 1077044265557606}	1077044265651632	0050 Droge kooksoep	TOMATENSOEP	ambient	0	565199.9999999999	107.0	GR
2001	Xvypj	{1077054141475801, 1077054141801686}	1077054141475801	0244 Reinigings- & poetsmid.	SCHOONMAAKAZIJN	ambient	0	1632000.0	1011.0	ML
2002	EepKB	{1077044265540370, 1077044265081699, 1077044265613203, 1077044265081606, 1077044265613210}	1077044265081606	0180 Koffiemelk	KOFFIEROOM FLES MONO	ambient	0	438625.0	312.0	ML
2003	EepKB	{1077044265540370, 1077044265081699, 1077044265613203, 1077044265081606, 1077044265613210}	1077044265613210	0180 Koffiemelk	KOFFIEROOM FLES MONO	ambient	0	438625.0	312.0	ML
2004	EepKB	{1077044265540370, 1077044265081699, 1077044265613203, 1077044265081606, 1077044265613210}	1079334641575675	0180 Koffiemelk	KOFFIEROOM FLES MONO	ambient	0	438625.0	312.0	ML
2005	w86p1	{1077048341578165, 1077048341578271}	1077048341578271	0075 Ontbijtgranen	APPEL ROZIJN	ambient	0	994500.0	290	GR
2006	w86p1	{1077048341578165, 1077048341578271}	1079334641575675	0075 Ontbijtgranen	APPEL ROZIJN	ambient	0	994500.0	290	GR
2007	rnOnZ	{1072344011645843, 1072367351770174}	1072367351770174	0232 Kat nat	GOLD MOUSSE KALKOEN	ambient	0	169000.0	94	GR
2008	WryrW	{1077044265507465, 1077044265636141, 1077044265636134}	1077044265636141	0281 Huishoudelijke artikelen	PEDAALEMMERZAK 10L	ambient	0	385000.0	101	ST
2009	ky95G	{1077049241799179, 1077049241797908, 1077049241797991}	1077049241797991	0194 Frisdranken klein	ACTION PET	ambient	0	437500.0	276.0	ML
2010	ky95G	{1077049241799179, 1077049241797908, 1077049241797991}	1077049241799179	0194 Frisdranken klein	ACTION PET	ambient	0	437500.0	276.0	ML
2011	dryk8	{1077044265634376, 1077044265071737, 1077044265634383}	1077044265634383	0051 Vloeibare kooksoep	TOMATENSOEP	ambient	0	1323000.0	922	ML
2012	MnG7P	{1077044265639944, 1077044265071010, 1077044265071188, 1077044265694486}	1077044265071010	0051 Vloeibare kooksoep	KIPPENSOEP	ambient	0	1323000.0	905.0	ML
2013	MnG7P	{1077044265639944, 1077044265071010, 1077044265071188, 1077044265694486}	1077044265694486	0051 Vloeibare kooksoep	KIPPENSOEP	ambient	0	1323000.0	905.0	ML
2014	9jp6E	{1077044265634321, 1077044265634314, 1077044265071027}	1077044265634321	0051 Vloeibare kooksoep	ERWTENSOEP	ambient	0	1323000.0	907	ML
2015	ky9by	{1077044265071041, 1077044265071058, 1077044265694363, 1077044265639982}	1077044265071058	0051 Vloeibare kooksoep	BRUINE BONENSOEP	ambient	0	1323000.0	946.0	ML
2016	ky9by	{1077044265071041, 1077044265071058, 1077044265694363, 1077044265639982}	1077044265694363	0051 Vloeibare kooksoep	BRUINE BONENSOEP	ambient	0	1323000.0	946.0	ML
2017	PK5mO	{1077044265071065, 1077044265634307, 1077044265634390}	1077044265634307	0051 Vloeibare kooksoep	CHAMPIGNONSOEP	ambient	0	1323000.0	907	ML
2018	A4prE	{1077044265624070, 1077044265575013, 1077044265575006, 1077044265624063}	1077044265575013	0081 Jam	AARDBEIENJAM EXTRA	ambient	0	731250.0	671	GR
2019	A4prE	{1077044265624070, 1077044265575013, 1077044265575006, 1077044265624063}	1077044265624063	0081 Jam	AARDBEIENJAM EXTRA	ambient	0	731250.0	671	GR
2020	jYM3M	{1077044265624056, 1077044265624964, 1077044265575020, 1077044265575037}	1077044265575037	0081 Jam	ABRIKOZENJAM EXTRA	ambient	0	731250.0	675	GR
2021	jYM3M	{1077044265624056, 1077044265624964, 1077044265575020, 1077044265575037}	1077044265624056	0081 Jam	ABRIKOZENJAM EXTRA	ambient	0	731250.0	675	GR
2022	K9pox	{1077044265624025, 1077044265575051, 1077044265575044, 1077044265624117}	1077044265575051	0081 Jam	ZWARTE KERSENJAM EXTRA	ambient	0	731250.0	676	GR
2023	K9pox	{1077044265624025, 1077044265575051, 1077044265575044, 1077044265624117}	1077044265624117	0081 Jam	ZWARTE KERSENJAM EXTRA	ambient	0	731250.0	676	GR
2024	qV3oB	{1077044265624179, 1077044265575068, 1077044265575174, 1077044265624087}	1077044265575174	0081 Jam	4 RODE VRUCHTENJAM EXTRA	ambient	0	731250.0	682	GR
2025	qV3oB	{1077044265624179, 1077044265575068, 1077044265575174, 1077044265624087}	1077044265624179	0081 Jam	4 RODE VRUCHTENJAM EXTRA	ambient	0	731250.0	682	GR
2026	MnG5P	{1077044265000072, 1077044265005022}	1077044265000072	0194 Frisdranken klein	COLA LIGHT BLIK	ambient	0	3360000.0	2082.0	ML
2027	MnG5P	{1077044265000072, 1077044265005022}	1077044265005022	0194 Frisdranken klein	COLA LIGHT BLIK	ambient	0	3360000.0	2082.0	ML
2028	bRya4	{1076956941639685, 1076956851679726, 1076956851679719}	1076956851679719	0167 Repen en tabletten	BONBONBLOC WIT	ambient	0	270750.0	214.0	GR
2029	dryYz	{1076947676625784, 1076947676625777, 1077044062573465, 1077044062895017}	1076947676625784	0232 Kat nat	GOLD MOUSSE	ambient	0	1421000.0	789	GR
2030	dryYz	{1076947676625784, 1076947676625777, 1077044062573465, 1077044062895017}	1079334641575675	0232 Kat nat	GOLD MOUSSE	ambient	0	1421000.0	789	GR
2031	a8yj4	{1077044265636769, 1077044265175756, 1077044265170751}	1077044265170751	0054 Bouillon en ingredienten	BOUILLON RUNDVLEES	ambient	0	843750.0	588.0	ML
2032	dryj7	{1077044265170768, 1077044265636721, 1077044265175763}	1077044265170768	0054 Bouillon en ingredienten	BOUILLON TOMATEN	ambient	0	843750.0	575.0	ML
2033	9jp0m	{1077044265170744, 1077044265636745, 1077044265175749}	1077044265170744	0054 Bouillon en ingredienten	BOUILLON KIPPENVLEES	ambient	0	843750.0	580.0	ML
2034	3gpBX	{1077044265639593, 1077044265639586, 1077044265855948}	1077044265639593	0101 Vleesconserven & ragouts	KNAKWORSTEN 10 ST	ambient	0	618750.0	471.0	GR
2035	Wrypr	{1077044265646683, 1077044265275715, 1077044265646676}	1077044265646683	0071 Broodvervangers	KN─CKEBROD GOUDBRUIN	ambient	0	1319500.0	269.0	GR
2036	YKywO	{1077044265645556, 1077044265645563, 1077044265275708}	1077044265645563	0071 Broodvervangers	KN─CKEBROD SESAM	ambient	0	1319500.0	270.0	GR
2037	6vpZQ	{1077044265855924, 1077044265614651, 1077044265614644}	1077044265614651	0101 Vleesconserven & ragouts	LEVERPASTEI	ambient	0	392000.0	195	GR
2038	zwBpW	{1077044265638718, 1077044265950902, 1077044265695223, 1077044265638701, 1077044265582622}	1077044265638718	0172 Pinda's & noten	CASHEWNOTEN GEZOUTEN	ambient	0	1170000.0	157	GR
2039	zwBpW	{1077044265638718, 1077044265950902, 1077044265695223, 1077044265638701, 1077044265582622}	1077044265950902	0172 Pinda's & noten	CASHEWNOTEN GEZOUTEN	ambient	0	1170000.0	157	GR
2040	5Qp5x	{1077044265597633, 1077044265638787, 1077044265638794, 1077044265582639, 1077044265695247}	1077044265597633	0172 Pinda's & noten	CASHEWNOTEN ONGEZOUTEN	ambient	0	1170000.0	158	GR
